timestamp(ms),Mag_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,
"108.025","17487.234375","0.081279","-0.770918","0.627159","15589.083984","-40885.722656",
"108.076","17369.789062","-0.000206","-0.795614","0.774203","15589.083984","-40885.722656",
"108.127","13141.804688","0.050335","-0.789687","0.515642","16377.701172","-42182.621094",
"108.178","13024.359375","-0.027024","-0.673121","0.566959","16377.701172","-42182.621094",
"108.229","10910.367188","0.017329","-0.867727","0.582749","18743.548828","-44992.570312",
"108.281","10792.921875","-0.030119","-0.932925","0.686371","18743.548828","-44992.570312",
"108.334","9501.039062","-0.069314","-0.917119","0.514655","20539.841797","-46808.230469",
"108.385","9383.59375","-0.132233","-0.822286","0.465311","20539.841797","-46808.230469",
"108.436","7974.265625","-0.105415","-0.828213","0.573868","21065.583984","-47067.609375",
"108.488","7856.828125","-0.198247","-0.931937","0.595579","21065.583984","-47067.609375",
"108.54","7269.601562","-0.205467","-0.573348","0.305438","23124.748047","-48105.132812",
"108.593","7152.164062","-0.246725","-0.814383","0.550183","23124.748047","-48105.132812",
"108.646","1397.40625","-0.233316","-0.882545","0.466298","26016.341797","-49099.421875",
"108.698","1397.40625","-0.282826","-0.933913","0.544261","26016.341797","-49056.191406",
"108.75","2102.070312","-0.347808","-0.74227","0.415968","28075.505859","-48840.039062",
"108.802","2102.070312","-0.353997","-0.819322","0.600513","28075.505859","-48840.039062",
"108.855","2806.734375","-0.431356","-0.764003","0.374519","29126.994141","-49099.421875",
"108.906","2689.289062","-0.382878","-0.682999","0.55413","29126.994141","-49099.421875",
"108.957","-11.921875","-0.49737","-0.785735","0.389322","31711.900391","-49358.800781",
"109.007","-129.367188","-0.460237","-0.762027","0.454456","31711.900391","-49358.800781",
"109.059","-834.03125","-0.540691","-0.79759","0.375506","33814.875","-50136.941406",
"109.111","-834.03125","-0.547911","-0.757088","0.384388","33814.875","-50093.710938",
"109.163","-834.03125","-0.559257","-0.798577","0.482088","36136.910156","-48840.039062",
"109.215","-834.03125","-0.598453","-0.695841","0.432745","36136.910156","-48796.8125",
"109.266","-834.03125","-0.601547","-0.740294","0.342939","36136.910156","-47845.75",
"109.319","-951.476562","-0.689221","-0.644473","0.28274","36136.910156","-47845.75",
"109.37","-5884.125","-0.654152","-0.693865","0.265963","37933.203125","-49358.800781",
"109.421","-6001.570312","-0.711913","-0.690902","0.167275","37933.203125","-49315.570312",
"109.472","-14692.421875","-0.710882","-0.645461","0.20675","41832.472656","-48840.039062",
"109.524","-14809.867188","-0.749046","-0.737331","0.229448","41832.472656","-48796.8125",
"109.576","-19272.742188","-0.799587","-0.682999","0.06464","43146.832031","-48364.511719",
"109.629","-24910.054688","-0.761423","-0.671145","0.176157","43146.832031","-48364.511719",
"109.681","-25027.492188","-0.799587","-0.651388","0.021218","43672.574219","-48537.429688",
"109.734","-27846.148438","-0.802682","-0.612862","0.019244","45731.738281","-48364.511719",
"109.785","-27963.59375","-0.79443","-0.553591","0.025165","45731.738281","-48321.28125",
"109.838","-33013.6875","-0.777927","-0.667194","0.022205","46257.484375","-47845.75",
"109.891","-33131.132812","-0.773801","-0.599032","0.009375","46213.671875","-47802.519531",
"109.943","-38885.886719","-0.8295","-0.574336","-0.113984","45994.609375","-47326.992188",
"109.995","-39003.332031","-0.833626","-0.592117","-0.17221","45994.609375","-47283.761719",
"110.046","-45462.75","-0.876947","-0.57236","-0.284713","46783.226562","-46808.230469",
"110.097","-45580.195312","-0.783084","-0.497283","-0.188","46783.226562","-46765",
"110.148","-53566.386719","-0.833626","-0.486417","-0.320241","47571.84375","-45770.710938",
"110.2","-53683.832031","-0.799587","-0.498271","-0.337018","47571.84375","-45727.480469",
"110.252","-60847.914062","-0.848066","-0.470611","-0.457416","47834.714844","-45511.332031",
"110.305","-60965.359375","-0.757298","-0.390596","-0.367611","47834.714844","-45468.101562",
"110.357","-69656.21875","-0.880041","-0.496296","-0.47518","48360.460938","-43738.902344",
"110.408","-69656.21875","-0.831563","-0.437025","-0.37748","48316.648438","-43695.671875",
"110.46","-69656.21875","-0.797525","-0.276993","-0.545248","48097.585938","-42701.382812",
"110.512","-69773.65625","-0.79443","-0.277981","-0.369585","48097.585938","-42658.152344",
"110.564","-74706.3125","-0.838783","-0.31058","-0.408073","48842.390625","-41663.859375",
"110.615","-74823.75","-0.79443","-0.252297","-0.499852","48842.390625","-41620.632812",
"110.668","-76937.742188","-0.8295","-0.280944","-0.529458","49368.136719","-40150.8125",
"110.72","-77055.1875","-0.807839","-0.24637","-0.541301","49368.136719","-40107.582031",
"110.772","-82105.28125","-0.769675","-0.210807","-0.623211","49631.007812","-38853.910156",
"110.825","-82222.726562","-0.756266","-0.229576","-0.485049","49587.195312","-38810.679688",
"110.877","-85746.046875","-0.792367","-0.23254","-0.662686","48623.332031","-38594.53125",
"110.93","-85863.484375","-0.772769","-0.220686","-0.519589","48579.519531","-38551.300781",
"110.982","-88682.140625","-1.031666","-0.354045","-0.340965","47308.972656","-37340.859375",
"111.034","-88799.585938","-0.761423","-0.136718","-0.639988","47308.972656","-37297.632812",
"111.087","-90091.46875","-0.798556","-0.292799","-0.613343","47571.84375","-36562.722656",
"111.139","-90208.914062","-0.70985","-0.148573","-0.556104","47571.84375","-36519.492188",
"111.191","-95259.007812","-0.804745","-0.224637","-0.637028","47571.84375","-36043.960938",
"111.243","-95376.453125","-0.732543","-0.179196","-0.688345","47528.03125","-36000.730469",
"111.294","-98782.328125","-0.712945","-0.146597","-0.695253","46257.484375","-33493.390625",
"111.347","-98782.328125","-0.692316","-0.081399","-0.710056","46213.671875","-33450.160156",
"111.399","-102423.09375","-0.641774","0.005532","-0.744597","44986.933594","-31937.107422",
"111.451","-102423.09375","-0.706756","-0.039909","-0.724859","44943.125","-31893.880859",
"111.504","-102423.09375","-0.663435","0.054924","-0.717951","44724.0625","-30121.451172",
"111.558","-102423.09375","-0.69541","0.055912","-0.748544","44724.0625","-30078.220703",
"111.61","-108295.289062","-0.641774","0.12111","-0.716964","45468.867188","-27268.269531",
"111.663","-111231.390625","-0.654152","0.166551","-0.7594","45425.054688","-24242.169922",
"111.715","-111231.390625","-0.620113","0.197175","-0.718938","44680.25","-24198.939453",
"111.767","-111936.054688","-0.620113","0.24064","-0.726833","44198.320312","-20654.080078",
"111.818","-111936.054688","-0.581949","0.301887","-0.731767","44154.507812","-20610.849609",
"111.87","-112640.71875","-0.602579","0.300899","-0.658739","43672.574219","-18362.888672",
"111.921","-112523.273438","-0.532439","0.458955","-0.700188","43628.761719","-18319.660156",
"111.973","-110526.726562","-0.53966","0.485627","-0.639988","43146.832031","-14774.798828",
"112.025","-110526.726562","-0.441671","0.541934","-0.602487","43103.019531","-14688.339844",
"112.077","-110526.726562","-0.531408","0.560703","-0.574854","41087.667969","-9889.810547",
"112.13","-110409.28125","-0.424136","0.676282","-0.621238","41043.855469","-9846.580078",
"112.182","-108999.953125","-0.439608","0.641707","-0.583736","39510.433594","-7598.619629",
"112.234","-108882.515625","-0.418979","0.602193","-0.53834","39466.621094","-7555.390137",
"112.285","-106063.859375","-0.359154","0.714808","-0.527484","38458.945312","-4745.439941",
"112.338","-105946.414062","-0.337494","0.795812","-0.507747","38415.136719","-4702.209961",
"112.391","-105359.195312","-0.349871","0.795812","-0.501826","37451.269531","-1935.490234",
"112.444","-105241.75","-0.376689","0.736541","-0.484062","37407.460938","-1892.260254",
"112.497","-101013.765625","-0.32821","0.80569","-0.468272","37188.398438","-638.590088",
"112.549","-100896.320312","-0.277669","0.772103","-0.372545","37144.585938","-595.360107",
"112.601","-99486.992188","-0.333368","1.048701","-0.405112","35874.039062","615.079834",
"112.652","-99369.546875","-0.154925","0.868912","-0.376493","35830.226562","658.309814",
"112.703","-98077.664062","-0.209593","0.949916","-0.382414","34822.550781","2171.359863",
"112.755","-97960.21875","-0.20753","0.893609","-0.369585","34778.738281","2214.589844",
"112.806","-93027.570312","-0.151831","0.923244","-0.338005","31974.771484","4721.929688",
"112.857","-93027.570312","-0.101289","0.94794","-0.36169","31930.962891","4721.929688",
"112.908","-87155.375","-0.119856","0.888669","-0.327149","30397.541016","5759.450195",
"112.959","-87272.8125","-0.135327","1.001284","-0.328136","30353.728516","5716.219727",
"113.011","-87860.039062","-0.143579","0.850143","-0.342939","29389.865234","4981.310059",
"113.063","-87860.039062","-0.002269","0.89756","-0.259055","29346.052734","4981.310059",
"113.115","-87155.375","0.020423","0.880767","-0.234383","28075.505859","6018.830078",
"113.166","-87155.375","0.041052","0.980539","-0.29853","28031.693359","6018.830078",
"113.217","-86450.710938","0.023517","0.893609","-0.244251","26279.212891","6278.209961",
"113.268","-86450.710938","0.071996","0.993381","-0.218593","26235.400391","6278.209961",
"113.319","-82105.28125","0.048272","0.905463","-0.209711","24701.980469","6537.589844",
"113.37","-82105.28125","0.149355","1.094142","-0.181091","24658.167969","6537.589844",
"113.422","-79873.84375","0.155544","0.948928","-0.212671","23387.621094","7272.5",
"113.473","-79873.84375","0.113254","0.977576","-0.208724","23343.808594","7272.5",
"113.524","-76937.742188","0.119443","0.896572","-0.181091","21328.457031","7531.879883",
"113.575","-76937.742188","0.177205","0.958807","-0.185039","21284.644531","7531.879883",
"113.626","-75410.96875","0.239092","1.037835","0.102142","20014.097656","7531.879883",
"113.678","-75410.96875","0.365962","0.48859","0.029113","19970.285156","7531.879883",
"113.73","-69656.21875","0.149355","1.474464","0.060693","19225.480469","7791.259766",
"113.781","-69538.773438","0.324703","0.857058","0.15642","19181.667969","7791.259766",
"113.832","-49103.515625","0.283445","0.929171","0.12484","15589.083984","8828.779297",
"113.883","-49103.515625","0.339144","0.858046","0.275831","15545.273438","8828.779297",
"113.934","-43231.316406","0.309232","0.835325","0.233396","14055.664062","8828.779297",
"113.986","-43231.316406","0.358742","0.904475","0.200829","14055.664062","8828.779297",
"114.037","-41821.988281","0.368025","0.884718","0.23833","14318.537109","9606.919922",
"114.088","-41821.988281","0.415472","0.894596","0.290635","14274.724609","9563.689453",
"114.139","-36654.453125","0.374214","0.824459","0.318267","13792.792969","8828.779297",
"114.19","-36654.453125","0.421661","0.845204","0.392283","13748.980469","8828.779297",
"114.241","-29372.921875","0.398969","0.707893","0.408073","12478.433594","8828.779297",
"114.292","-29372.921875","0.448479","0.864961","0.434718","12434.621094","8785.549805",
"114.343","-21973.953125","0.439195","0.712832","0.497878","11952.689453","8569.400391",
"114.395","-21973.953125","0.473234","0.744443","0.275831","11908.876953","8526.169922",
"114.446","-16101.75","0.472202","0.72765","0.494918","11689.816406","7791.259766",
"114.498","-16101.75","0.467045","0.678257","0.629133","11646.003906","7748.029785",
"114.55","-13165.648438","0.518618","0.744443","0.481101","11207.884766","6796.969727",
"114.601","-13165.648438","0.549562","0.501432","0.398204","11164.072266","6753.739746",
"114.652","-4474.796875","0.535121","0.689124","0.641962","10419.269531","6018.830078",
"114.703","-4474.796875","0.556782","0.723698","0.660713","10375.457031","5975.599609",
"114.754","-1538.695312","0.48458","0.436234","0.388335","9630.652344","5500.069824",
"114.805","-1538.695312","0.514492","0.861997","0.486036","9586.839844","5456.839844",
"114.856","-834.03125","0.527901","0.538971","0.579789","9367.78125","4203.169922",
"114.907","-834.03125","0.520681","0.626889","0.606434","9323.96875","4159.939941",
"114.958","2924.179688","0.515523","0.549837","0.609395","8316.292969","2690.119873",
"115.009","2924.179688","0.52687","0.539959","0.645909","8272.480469","2690.119873",
"115.06","3628.84375","0.546467","0.526129","0.657752","8053.42041","874.459961",
"115.111","3628.84375","0.587726","0.581448","0.644923","8053.42041","917.689941",
"115.163","6564.9375","0.564002","0.499457","0.690319","8053.42041","1393.219971",
"115.214","6564.9375","0.587726","0.531068","0.657752","8009.60791","1393.219971",
"115.265","12437.140625","0.591851","0.361158","0.631106","7308.616699","-422.439941",
"115.316","12437.140625","0.621764","0.489578","0.673542","7264.804199","-422.439941",
"115.367","15373.242188","0.627953","0.341401","0.710056","5468.512207","-2713.629883",
"115.417","15373.242188","0.634141","0.374","0.704135","5468.512207","-2713.629883",
"115.468","16782.570312","0.628984","0.29102","0.670581","5468.512207","-4010.529785",
"115.519","16782.570312","0.637236","0.323619","0.744597","5424.700684","-4010.529785",
"115.57","19718.671875","0.667148","0.302875","0.711043","4942.768066","-5782.960449",
"115.621","19718.671875","0.677463","0.234713","0.735715","4898.956543","-5782.960449",
"115.672","22654.765625","0.657865","0.24064","0.748544","4154.151855","-8592.910156",
"115.722","22654.765625","0.709438","0.151734","0.726833","4110.340332","-8592.910156",
"115.773","23359.429688","0.678494","0.149758","0.670581","3146.476074","-11662.240234",
"115.824","23359.429688","0.677463","0.175442","0.7594","3146.476074","-11662.240234",
"115.875","24181.539062","0.723878","-0.067569","0.710056","3146.476074","-12699.759766",
"115.926","24064.09375","0.720784","0.080609","0.718938","3102.664551","-12742.990234",
"115.976","19718.671875","0.731099","-0.023116","0.676503","2357.859863","-19357.179688",
"116.028","19601.226562","0.776483","-0.094241","0.629133","2314.04834","-19400.410156",
"116.079","16782.570312","0.79608","-0.121901","0.66466","254.884277","-23982.789062",
"116.13","16665.125","0.797112","-0.14067","0.624198","254.884277","-23982.789062",
"116.181","13141.804688","0.785766","-0.262175","0.627159","517.756348","-26792.740234",
"116.232","13024.359375","0.763074","-0.250321","0.671568","473.944336","-26792.740234",
"116.283","10205.703125","0.800206","-0.403438","0.467285","-227.047852","-30899.587891",
"116.335","10088.257812","0.769262","-0.29675","0.547222","-227.047852","-30899.587891",
"116.386","3511.398438","0.756885","-0.41628","0.390309","-227.047852","-33968.921875",
"116.438","-6588.789062","0.777514","-0.493332","0.365637","-227.047852","-33968.921875",
"116.49","-6706.234375","0.841465","-0.510125","0.418928","-227.047852","-36562.722656",
"116.541","-17628.523438","0.799175","-0.59508","0.158393","-227.047852","-36562.722656",
